RA - Decimal,Dec - Decimal,Mag V ,Red,Green,Blue,identifier             
135.9063651,47.15652472,3.550,0.6324,0.7081,1.0000,* kap UMa                          
4.856975681,-8.823919738,3.550,1.0000,0.8221,0.6541,* iot Cet                          
332.5499386,6.197863264,3.550,0.6324,0.7081,1.0000,* tet Peg                          
191.5702761,-68.1080969,3.550,0.4799,0.5868,1.0000,* bet Mus A                        
109.5232505,16.5403879,3.559,0.7004,0.7579,1.0000,* lam Gem                          
64.47359336,-33.79834914,3.560,0.5750,0.6642,1.0000,* ups04 Eri                        
169.8351982,-14.77853925,3.560,0.8000,0.8000,0.8000,* del Crt                          
302.1817061,-66.18206758,3.560,1.0000,0.8541,0.7277,* del Pav                          
24.49815414,48.62821376,3.570,1.0000,0.7872,0.5797,* ups Per                          
116.1118899,24.39799645,3.570,1.0000,0.8541,0.7277,* kap Gem                          
34.12744013,-51.51216542,3.570,0.5496,0.6441,1.0000,* phi Eri                          
275.264094,72.73284772,3.580,0.8000,0.8000,0.8000,* chi Dra                          
304.5135664,-12.54485232,3.580,0.8000,0.8000,0.8000,* alf02 Cap                        
266.4332752,-64.72387205,3.581,1.0000,0.7992,0.6045,* eta Pav                          
234.2560425,-28.13508129,3.589,1.0000,0.7872,0.5797,* ups Lib                          
79.40161902,-6.844408385,3.590,0.5229,0.6225,1.0000,* tau Ori                          
21.00585535,-8.183255904,3.590,1.0000,0.8330,0.6787,* tet Cet                          
217.9574567,30.37143836,3.590,1.0000,0.7872,0.5797,* rho Boo                          
185.340039,-60.40114696,3.590,1.0000,0.7872,0.5797,* eps Cru                          
81.1192386,-2.3971369,3.590,0.4799,0.5868,1.0000,* eta Ori B                        
42.49597184,27.26050723,3.594,0.5496,0.6441,1.0000,* 41 Ari                           
81.11971258,-2.397030959,3.594,0.4701,0.5784,1.0000,* eta Ori A                        
51.20329775,9.028887259,3.600,0.8000,0.8000,0.8000,* omi Tau                          
86.11579539,-22.44838355,3.600,0.8000,0.8000,0.8000,* gam Lep                          
103.1972453,33.96125485,3.600,0.6504,0.7215,1.0000,* tet Gem                          
108.8333333,-30.68333333,3.600,0.8000,0.8000,0.8000,Cl Collinder 132                   
177.673826,1.764719728,3.600,0.8000,0.8000,0.8000,* bet Vir                          
283.7629167,-30.47833333,3.600,0.8000,0.8000,0.8000,NAME SDG                           
291.35,20.18333333,3.600,0.8000,0.8000,0.8000,Cl Collinder 399                   
142.6749983,-40.46673933,3.600,0.8000,0.8000,0.8000,* psi Vel                          
116.3137351,-37.96858328,3.610,1.0000,0.7750,0.5548,* c Pup                            
152.6470358,-12.35412748,3.610,1.0000,0.8330,0.6787,* lam Hya                          
22.87087608,15.34582459,3.620,0.8000,0.8000,0.8000,* eta Psc                          
345.4802691,42.3259815,3.620,0.5340,0.6316,1.0000,* omi And                          
253.6458514,-42.36131686,3.620,1.0000,0.7872,0.5797,* zet02 Sco                        
195.5677697,-71.54885423,3.620,1.0000,0.7992,0.6045,* del Mus                          
262.7746363,-60.68384782,3.620,0.5496,0.6441,1.0000,* del Ara                          
57.29059411,24.05341674,3.630,0.5496,0.6441,1.0000,* 27 Tau                           
309.3872554,14.59508875,3.630,0.9937,0.9526,1.0000,* bet Del                          
130.0732731,-52.92188895,3.630,0.5013,0.6047,1.0000,* omi Vel                          
347.3616534,-21.17241145,3.640,1.0000,0.8221,0.6541,* c02 Aqr                          
234.6640396,-29.77774878,3.642,0.4799,0.5868,1.0000,* tau Lib                          
64.94834937,15.62764317,3.650,0.8000,0.8000,0.8000,* gam Tau                          
337.2079452,0.019942833,3.650,0.8000,0.8000,0.8000,* zet Aqr                          
176.4017465,-66.72876221,3.650,0.7652,0.8035,1.0000,* lam Mus                          
313.7025116,-58.45415606,3.650,1.0000,0.8221,0.6541,* bet Ind                          
9.242850778,53.89690759,3.660,0.4799,0.5868,1.0000,* zet Cas                          
83.78449004,9.934155861,3.660,0.8000,0.8000,0.8000,* lam Ori                          
271.657797,-50.0914757,3.660,0.4799,0.5868,1.0000,* tet Ara                          
142.8821197,63.06186148,3.670,0.8668,0.8718,1.0000,* h UMa                            
325.0227353,-16.66230755,3.670,0.8000,0.8000,0.8000,* gam Cap                          
236.5468931,15.42183219,3.670,0.6504,0.7215,1.0000,* bet Ser                          
211.0972915,64.37585053,3.680,0.6109,0.6919,1.0000,* alf Dra                          
72.80151967,5.605103418,3.680,0.4799,0.5868,1.0000,* pi.04 Ori                        
130.8980731,-33.18638605,3.680,0.4701,0.5784,1.0000,* alf Pyx                          
231.9572147,29.10570066,3.680,0.8986,0.8925,1.0000,* bet CrB                          
237.7040259,4.477730876,3.693,0.8000,0.8000,0.8000,* eps Ser                          
118.0542969,-40.57578186,3.696,1.0000,0.8221,0.6541,* a Pup                            
49.87917599,-21.75786249,3.700,1.0000,0.6318,0.3112,* tau04 Eri                        
56.21890367,24.11333645,3.700,0.5340,0.6316,1.0000,* 17 Tau                           
349.2914062,3.282288326,3.700,0.8000,0.8000,0.8000,* gam Psc                          
269.4411905,29.24787986,3.700,1.0000,0.8541,0.7277,* ksi Her                          
28.98940026,-51.60888154,3.700,1.0000,0.8541,0.7277,* chi Eri                          
227.9836502,-48.7378132,3.700,0.5750,0.6642,1.0000,* kap Lup                          
298.8283023,6.406761806,3.710,1.0000,0.8541,0.7277,* bet Aql                          
89.88174341,54.28473796,3.720,1.0000,0.8330,0.6787,* del Aur                          
176.5125586,47.77940629,3.720,1.0000,0.8330,0.6787,* chi UMa                          
89.10122085,-14.16769969,3.720,0.8986,0.8925,1.0000,* eta Lep                          
27.86516554,-10.33502598,3.720,1.0000,0.8330,0.6787,* zet Cet                          
325.3689251,-77.39000876,3.728,1.0000,0.8221,0.6541,* nu. Oct                          
318.6978855,38.04531781,3.730,0.8986,0.8925,1.0000,* tau Cyg                          
316.2327595,43.92785124,3.730,1.0000,0.7750,0.5548,* ksi Cyg                          
53.23268735,-9.458258657,3.730,1.0000,0.7992,0.6045,* eps Eri                          
73.56291044,2.440670554,3.730,0.4799,0.5868,1.0000,* pi.05 Ori                        
85.18988003,-1.943218622,3.730,0.8000,0.8000,0.8000,* zet Ori B                        
221.562189,1.892884582,3.730,0.6109,0.6919,1.0000,* 109 Vir                          
271.837433,9.56384725,3.730,0.7260,0.7762,1.0000,* 72 Oph                           
97.20445713,-7.033058361,3.740,0.5104,0.6122,1.0000,* bet Mon                          
321.6667764,-22.4113345,3.740,0.8000,0.8000,0.8000,* zet Cap                          
252.4464855,-59.04137708,3.744,1.0000,0.7360,0.4803,* eta Ara                          
107.1869318,-70.49892318,3.746,1.0000,0.8330,0.6787,* gam02 Vol                        
337.2927709,58.41519829,3.750,0.9937,0.9526,1.0000,* del Cep                          
268.3822068,56.87264285,3.750,1.0000,0.7992,0.6045,* ksi Dra                          
51.79224371,9.732739485,3.750,0.5750,0.6642,1.0000,* ksi Tau                          
75.61953078,41.07583888,3.750,1.0000,0.7360,0.4803,* zet Aur                          
266.9731656,2.707277774,3.750,0.6324,0.7081,1.0000,* gam Oph                          
136.0386662,-47.09773743,3.750,1.0000,0.7992,0.6045,* c Vel                            
292.4264947,51.7297794,3.755,0.7260,0.7762,1.0000,* iot Cyg                          
126.4341447,-66.13689027,3.759,1.0000,0.7992,0.6045,* bet Vol                          
289.2757027,53.36845927,3.760,0.8000,0.8000,0.8000,* kap Cyg                          
65.73375432,17.54251555,3.760,0.8000,0.8000,0.8000,* del Tau                          
245.48006,19.15312828,3.760,0.8520,0.8621,1.0000,* gam Her                          
83.40630222,-62.48981197,3.760,1.0000,0.9276,0.9168,* bet Dor                          
337.8229221,50.28249117,3.770,0.6324,0.7081,1.0000,* alf Lac                          
331.7527586,25.34510448,3.770,0.9937,0.9526,1.0000,* iot Peg                          
286.1707574,-21.7414957,3.770,0.8000,0.8000,0.8000,* omi Sgr                          
311.9189692,-9.495774364,3.770,0.5750,0.6642,1.0000,* eps Aqr                          
220.2872983,13.72830464,3.780,0.6324,0.7081,1.0000,* zet Boo                          
42.67420663,55.89549655,3.790,1.0000,0.7872,0.5797,* eta Per                          
84.68652719,-2.600079086,3.790,0.8000,0.8000,0.8000,* sig Ori                          
106.0272116,20.5702983,3.790,0.8000,0.8000,0.8000,* zet Gem                          
111.4316472,27.79808135,3.790,0.8000,0.8000,0.8000,* iot Gem                          
343.1536551,-7.579606384,3.790,1.0000,0.6480,0.3346,* lam Aqr                          
169.5455495,31.5292889,3.790,1.0000,0.9276,0.9168,* ksi UMa                          
163.3735635,-58.8531712,3.790,1.0000,0.8330,0.6787,* u Car                            
221.9654668,-79.0447509,3.798,1.0000,0.7872,0.5797,* alf Aps                          
56.29846681,42.5785508,3.800,0.8000,0.8000,0.8000,* nu. Per                          
264.866192,46.00633336,3.800,0.5013,0.6047,1.0000,* iot Her                          
298.1181989,1.005658228,3.800,0.8000,0.8000,0.8000,* eta Aql                          
309.90953,15.91207326,3.800,0.5750,0.6642,1.0000,* alf Del                          
283.375,36.91666667,3.800,0.8000,0.8000,0.8000,NAME del Lyr Cluster               
133.7617843,-60.64461106,3.800,0.5496,0.6441,1.0000,* c Car                            
303.4079617,46.74131634,3.800,1.0000,0.7872,0.5797,* 31 Cyg                           
209.5677783,-42.10075398,3.802,0.4799,0.5868,1.0000,* phi Cen                          
47.37404816,44.85754065,3.810,0.8000,0.8000,0.8000,* kap Per                          
147.7473208,59.03873571,3.810,0.8668,0.8718,1.0000,* ups UMa                          
156.5226096,-16.83628969,3.810,1.0000,0.7750,0.5548,* mu. Hya                          
130.1565424,-46.64874361,3.810,0.8668,0.8718,1.0000,* b Vel                            
156.9697032,-58.73940296,3.810,0.8986,0.8925,1.0000,* s Car                            
354.3910109,46.45814944,3.820,1.0000,0.8541,0.7277,* lam And                          
68.88765973,-30.56234159,3.820,1.0000,0.8541,0.7277,* ups02 Eri                        
108.7027244,-26.77266937,3.820,0.4799,0.5868,1.0000,* ome CMa                          
296.8469439,18.53431118,3.820,1.0000,0.6480,0.3346,* del Sge                          
271.885628,28.76249107,3.827,0.5750,0.6642,1.0000,* omi Her                          
318.6979298,38.04544749,3.830,0.8000,0.8000,0.8000,* tau Cyg A                        
56.07971683,32.28824803,3.830,0.4701,0.5784,1.0000,* omi Per                          
163.327937,34.21487153,3.830,1.0000,0.8330,0.6787,* 46 LMi                           
278.8017823,-8.244070248,3.830,1.0000,0.7872,0.5797,* alf Sct                          
167.1474583,-58.97503771,3.830,1.0000,0.8740,0.7760,* x Car                            
56.04994182,-64.80688288,3.833,1.0000,0.7992,0.6045,* bet Ret                          
335.41406,-1.387338059,3.834,0.6109,0.6919,1.0000,* gam Aqr                          
243.8594574,-63.68568033,3.839,1.0000,0.8929,0.8238,* del TrA                          
67.14373348,15.9621804,3.840,0.8000,0.8000,0.8000,* tet01 Tau                        
239.1132612,15.66161681,3.840,0.8000,0.8000,0.8000,* gam Ser                          
275.9245403,21.76974594,3.840,1.0000,0.7992,0.6045,* 109 Her                          
159.3255831,-48.22562081,3.840,0.6703,0.7362,1.0000,* p Vel                            
172.8509198,69.33107489,3.850,1.0000,0.6789,0.3823,* lam Dra                          
48.01886399,-28.98762047,3.850,0.8000,0.8000,0.8000,* alf For                          
87.83040053,-20.87908976,3.850,1.0000,0.8330,0.6787,* del Lep                          
95.52840384,-33.43637794,3.850,0.8000,0.8000,0.8000,* del Col                          
273.4408702,-21.05883169,3.850,0.5496,0.6441,1.0000,* mu. Sgr                          
153.6839822,-42.12194258,3.850,0.6504,0.7215,1.0000,* q Vel                            
125.6286496,-59.5095554,3.850,0.4799,0.5868,1.0000,* eps Car B                        
248.3628491,-78.89714922,3.854,1.0000,0.8541,0.7277,* gam Aps                          
239.221151,-29.21407255,3.860,0.4799,0.5868,1.0000,* rho Sco                          
63.50047687,-42.29436756,3.860,1.0000,0.7992,0.6045,* alf Hor                          
86.82119871,-51.06651143,3.860,0.7353,0.7827,1.0000,* bet Pic                          
189.4256811,-48.54130832,3.860,0.6324,0.7081,1.0000,* tau Cen                          
56.45669401,24.36774621,3.870,0.5496,0.6441,1.0000,* 20 Tau                           
69.5451004,-14.30402318,3.870,1.0000,0.7992,0.6045,* l Eri                            
82.8031208,-35.4705168,3.870,1.0000,0.8221,0.6541,* eps Col                          
103.533138,-24.18421299,3.870,1.0000,0.7992,0.6045,* omi01 CMa                        
44.10687285,-8.898145028,3.870,1.0000,0.8221,0.6541,* eta Eri                          
14.1883838,38.4993439,3.870,0.7353,0.7827,1.0000,* mu. And                          
158.2027987,9.306585957,3.870,0.4701,0.5784,1.0000,* rho Leo                          
2.352663312,-45.7474204,3.870,1.0000,0.8330,0.6787,* eps Phe                          
209.6697862,-44.80358582,3.870,0.4799,0.5868,1.0000,* ups01 Cen                        
244.9351528,46.31336453,3.870,0.5229,0.6225,1.0000,* tau Her                          
347.5897398,-45.2467124,3.877,1.0000,0.8221,0.6541,* iot Gru                          
200.9846792,54.92180723,3.880,0.8000,0.8000,0.8000,* zet02 UMa                        
148.1909023,26.0069533,3.880,1.0000,0.7992,0.6045,* mu. Leo                          
202.7610691,-39.40730528,3.880,1.0000,0.8541,0.7277,* d Cen                            
220.7650951,-5.658203531,3.880,0.8986,0.8925,1.0000,* mu. Vir                          
269.0632523,37.25053732,3.880,1.0000,0.8221,0.6541,* tet Her                          
299.0765509,35.08342299,3.880,1.0000,0.8330,0.6787,* eta Cyg                          
188.1167226,-72.13298881,3.880,0.5013,0.6047,1.0000,* gam Mus                          
60.78908193,5.989299768,3.883,0.6109,0.6919,1.0000,* nu. Tau                          
188.3705919,69.78823142,3.890,0.5340,0.6316,1.0000,* kap Dra                          
69.54510425,-14.30398315,3.890,0.8000,0.8000,0.8000,* l Eri A                          
102.4602472,-32.50847847,3.890,0.4701,0.5784,1.0000,* kap CMa                          
226.2801457,-47.0510636,3.890,0.5229,0.6225,1.0000,* pi. Lup                          
126.4151334,-3.906421617,3.900,0.6109,0.6919,1.0000,* 30 Mon                           
184.9764537,0.666833214,3.900,0.6504,0.7215,1.0000,* eta Vir                          
247.7284298,1.983922472,3.900,0.6324,0.7081,1.0000,* lam Oph                          
